image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\8030.png,89.375,0.0,csv,csv_000008030,16
data\training_data\8609.png,58.75,1.0,csv,csv_000008609,17
data\training_data\5743.png,85.0,1.0,csv,csv_000005743,11
car\data\drive_frames\1773147773346_80_35.png,80.0,35.0,drive_frames,drive_1773147773346,31
data\training_data\5667.png,85.0,0.0,csv,csv_000005667,11
data\training_data\11749.png,85.0,1.0,csv,csv_000011749,23
data\training_data\5652.png,71.875,1.0,csv,csv_000005652,11
data\training_data\4355.png,98.125,1.0,csv,csv_000004355,8
data\training_data\7468.png,80.625,1.0,csv,csv_000007468,14
data\training_data\11538.png,106.875,1.0,csv,csv_000011538,23
data\training_data\5846.png,85.0,0.0,csv,csv_000005846,11
data\training_data\698.png,54.375,1.0,csv,csv_000000698,1
data\training_data\13531.png,58.75,1.0,csv,csv_000013531,26
data\training_data\9925.png,106.875,1.0,csv,csv_000009925,19
data\training_data\6769.png,102.5,1.0,csv,csv_000006769,13
data\training_data\9858.png,67.5,1.0,csv,csv_000009858,19
data\training_data\11439.png,80.625,1.0,csv,csv_000011439,22
data\training_data\8875.png,58.75,1.0,csv,csv_000008875,17
data\training_data\5315.png,63.125,1.0,csv,csv_000005315,10
data\training_data\627.png,111.25,0.0,csv,csv_000000627,1
data\training_data\915.png,85.0,0.0,csv,csv_000000915,1
data\training_data\4407.png,85.0,1.0,csv,csv_000004407,8
data\training_data\14228.png,85.0,0.0,csv,csv_000014228,28
data\training_data\5928.png,102.5,1.0,csv,csv_000005928,11
data\training_data\13129.png,89.375,0.0,csv,csv_000013129,26
data\training_data\9938.png,85.0,1.0,csv,csv_000009938,19
data\training_data\5689.png,106.875,1.0,csv,csv_000005689,11
data\training_data\9774.png,85.0,0.0,csv,csv_000009774,19
data\training_data\8770.png,85.0,1.0,csv,csv_000008770,17
data\training_data\12598.png,76.25,1.0,csv,csv_000012598,25
data\training_data\5256.png,67.5,0.0,csv,csv_000005256,10
data\training_data\12988.png,106.875,1.0,csv,csv_000012988,25
data\training_data\11586.png,54.375,1.0,csv,csv_000011586,23
data\training_data\8498.png,76.25,1.0,csv,csv_000008498,16
data\training_data\5302.png,98.125,0.0,csv,csv_000005302,10
data\training_data\9803.png,85.0,1.0,csv,csv_000009803,19
data\training_data\1356.png,89.375,0.0,csv,csv_000001356,2
data\training_data\2795.png,76.25,1.0,csv,csv_000002795,5
data\training_data\9868.png,85.0,1.0,csv,csv_000009868,19
data\training_data\6758.png,85.0,1.0,csv,csv_000006758,13
data\training_data\3879.png,85.0,1.0,csv,csv_000003879,7
data\training_data\2464.png,85.0,0.0,csv,csv_000002464,4
data\training_data\14276.png,85.0,1.0,csv,csv_000014276,28
data\training_data\4178.png,67.5,1.0,csv,csv_000004178,8
data\training_data\5327.png,93.75,1.0,csv,csv_000005327,10
data\training_data\10176.png,85.0,0.0,csv,csv_000010176,20
data\training_data\5499.png,102.5,1.0,csv,csv_000005499,10
data\training_data\13232.png,102.5,1.0,csv,csv_000013232,26
data\training_data\2475.png,58.75,1.0,csv,csv_000002475,4
data\training_data\12796.png,58.75,1.0,csv,csv_000012796,25
car\data\drive_frames\1773066101840_80_35.png,80.0,35.0,drive_frames,drive_1773066101840,29
data\training_data\12741.png,98.125,0.0,csv,csv_000012741,25
data\training_data\5092.png,106.875,1.0,csv,csv_000005092,10
data\training_data\4498.png,85.0,1.0,csv,csv_000004498,8
data\training_data\6836.png,85.0,0.0,csv,csv_000006836,13
data\training_data\11068.png,106.875,1.0,csv,csv_000011068,22
data\training_data\4493.png,106.875,1.0,csv,csv_000004493,8
data\training_data\12563.png,98.125,0.0,csv,csv_000012563,25
data\training_data\11329.png,85.0,0.0,csv,csv_000011329,22
car\data\drive_frames\1773065691023_80_35.png,80.0,35.0,drive_frames,drive_1773065691023,29
data\training_data\1100.png,98.125,1.0,csv,csv_000001100,2
car\data\drive_frames\1773147873934_120_35.png,120.0,35.0,drive_frames,drive_1773147873934,31
data\training_data\2477.png,106.875,1.0,csv,csv_000002477,4
data\training_data\5344.png,85.0,0.0,csv,csv_000005344,10
data\training_data\6932.png,80.625,1.0,csv,csv_000006932,13
car\data\drive_frames\1773066143198_70_35.png,70.0,35.0,drive_frames,drive_1773066143198,29
data\training_data\11570.png,89.375,1.0,csv,csv_000011570,23
data\training_data\6550.png,85.0,0.0,csv,csv_000006550,13
data\training_data\8318.png,89.375,1.0,csv,csv_000008318,16
data\training_data\10092.png,102.5,1.0,csv,csv_000010092,20
car\data\drive_frames\1773147840851_120_35.png,120.0,35.0,drive_frames,drive_1773147840851,31
data\training_data\1278.png,89.375,1.0,csv,csv_000001278,2
data\training_data\8248.png,93.75,1.0,csv,csv_000008248,16
data\training_data\10133.png,58.75,1.0,csv,csv_000010133,20
data\training_data\8559.png,85.0,1.0,csv,csv_000008559,17
car\data\drive_frames\1773065772038_55_35.png,55.0,35.0,drive_frames,drive_1773065772038,29
data\training_data\7092.png,85.0,1.0,csv,csv_000007092,14
data\training_data\985.png,98.125,1.0,csv,csv_000000985,1
data\training_data\1219.png,106.875,1.0,csv,csv_000001219,2
data\training_data\3762.png,102.5,1.0,csv,csv_000003762,7
data\training_data\4244.png,50.0,1.0,csv,csv_000004244,8
data\training_data\3905.png,54.375,1.0,csv,csv_000003905,7
data\training_data\5992.png,63.125,1.0,csv,csv_000005992,11
data\training_data\8476.png,85.0,1.0,csv,csv_000008476,16
data\training_data\14391.png,85.0,1.0,csv,csv_000014391,28
data\training_data\6990.png,102.5,1.0,csv,csv_000006990,13
data\training_data\12795.png,85.0,0.0,csv,csv_000012795,25
data\training_data\11378.png,111.25,1.0,csv,csv_000011378,22
data\training_data\5845.png,102.5,1.0,csv,csv_000005845,11
data\training_data\8752.png,93.75,1.0,csv,csv_000008752,17
data\training_data\11739.png,85.0,1.0,csv,csv_000011739,23
data\training_data\2037.png,67.5,1.0,csv,csv_000002037,4
data\training_data\3698.png,85.0,1.0,csv,csv_000003698,7
data\training_data\1037.png,106.875,1.0,csv,csv_000001037,2
data\training_data\1324.png,102.5,1.0,csv,csv_000001324,2
data\training_data\8167.png,111.25,1.0,csv,csv_000008167,16
data\training_data\1328.png,89.375,0.0,csv,csv_000001328,2
data\training_data\5643.png,89.375,1.0,csv,csv_000005643,11
data\training_data\12951.png,54.375,1.0,csv,csv_000012951,25
car\data\drive_frames\1773066130792_55_35.png,55.0,35.0,drive_frames,drive_1773066130792,29
data\training_data\13370.png,98.125,1.0,csv,csv_000013370,26
data\training_data\642.png,63.125,1.0,csv,csv_000000642,1
data\training_data\10089.png,89.375,1.0,csv,csv_000010089,20
data\training_data\12626.png,98.125,1.0,csv,csv_000012626,25
data\training_data\1502.png,98.125,0.0,csv,csv_000001502,2
data\training_data\5635.png,67.5,1.0,csv,csv_000005635,11
data\training_data\2367.png,102.5,1.0,csv,csv_000002367,4
data\training_data\13074.png,63.125,1.0,csv,csv_000013074,26
data\training_data\8583.png,85.0,0.0,csv,csv_000008583,17
data\training_data\6869.png,106.875,1.0,csv,csv_000006869,13
data\training_data\9691.png,98.125,1.0,csv,csv_000009691,19
data\training_data\517.png,89.375,1.0,csv,csv_000000517,1
data\training_data\5944.png,80.625,0.0,csv,csv_000005944,11
data\training_data\11757.png,102.5,1.0,csv,csv_000011757,23
car\data\drive_frames\1772205733757_95_35.png,95.0,35.0,drive_frames,drive_1772205733757,28
data\training_data\6696.png,102.5,1.0,csv,csv_000006696,13
data\training_data\8801.png,98.125,1.0,csv,csv_000008801,17
data\training_data\9970.png,120.0,1.0,csv,csv_000009970,19
data\training_data\944.png,89.375,1.0,csv,csv_000000944,1
data\training_data\12596.png,80.625,1.0,csv,csv_000012596,25
data\training_data\1086.png,63.125,1.0,csv,csv_000001086,2
data\training_data\2811.png,63.125,1.0,csv,csv_000002811,5
data\training_data\5722.png,85.0,1.0,csv,csv_000005722,11
data\training_data\8803.png,85.0,1.0,csv,csv_000008803,17
data\training_data\11122.png,102.5,1.0,csv,csv_000011122,22
data\training_data\2678.png,98.125,1.0,csv,csv_000002678,5
data\training_data\9986.png,120.0,1.0,csv,csv_000009986,19
data\training_data\14312.png,58.75,1.0,csv,csv_000014312,28
data\training_data\7295.png,106.875,1.0,csv,csv_000007295,14
data\training_data\5820.png,80.625,1.0,csv,csv_000005820,11
data\training_data\2426.png,111.25,0.0,csv,csv_000002426,4
data\training_data\13124.png,54.375,1.0,csv,csv_000013124,26
data\training_data\11346.png,115.625,0.0,csv,csv_000011346,22
data\training_data\8625.png,63.125,1.0,csv,csv_000008625,17
data\training_data\13130.png,76.25,0.0,csv,csv_000013130,26
data\training_data\5108.png,106.875,1.0,csv,csv_000005108,10
data\training_data\3838.png,58.75,1.0,csv,csv_000003838,7
data\training_data\8673.png,58.75,1.0,csv,csv_000008673,17
car\data\drive_frames\1773147979499_80_35.png,80.0,35.0,drive_frames,drive_1773147979499,31
data\training_data\894.png,102.5,1.0,csv,csv_000000894,1
data\training_data\10416.png,106.875,1.0,csv,csv_000010416,20
data\training_data\9567.png,63.125,1.0,csv,csv_000009567,19
car\data\drive_frames\1773147781614_125_35.png,120.0,35.0,drive_frames,drive_1773147781614,31
data\training_data\5222.png,106.875,1.0,csv,csv_000005222,10
data\training_data\11508.png,98.125,1.0,csv,csv_000011508,22
data\training_data\4428.png,71.875,1.0,csv,csv_000004428,8
data\training_data\2682.png,80.625,1.0,csv,csv_000002682,5
data\training_data\10460.png,102.5,0.0,csv,csv_000010460,20
data\training_data\2406.png,58.75,1.0,csv,csv_000002406,4
data\training_data\981.png,63.125,1.0,csv,csv_000000981,1
data\training_data\1276.png,106.875,1.0,csv,csv_000001276,2
data\training_data\5931.png,93.75,1.0,csv,csv_000005931,11
data\training_data\2184.png,58.75,1.0,csv,csv_000002184,4
data\training_data\3524.png,89.375,1.0,csv,csv_000003524,7
data\training_data\11790.png,63.125,1.0,csv,csv_000011790,23
data\training_data\13381.png,54.375,1.0,csv,csv_000013381,26
data\training_data\13392.png,67.5,0.0,csv,csv_000013392,26
data\training_data\8159.png,93.75,0.0,csv,csv_000008159,16
data\training_data\3000.png,93.75,1.0,csv,csv_000003000,5
data\training_data\4459.png,89.375,1.0,csv,csv_000004459,8
data\training_data\13442.png,111.25,1.0,csv,csv_000013442,26
data\training_data\4281.png,85.0,0.0,csv,csv_000004281,8
data\training_data\13529.png,58.75,1.0,csv,csv_000013529,26
data\training_data\770.png,76.25,1.0,csv,csv_000000770,1
data\training_data\13501.png,102.5,1.0,csv,csv_000013501,26
car\data\drive_frames\1773065737550_90_35.png,90.0,35.0,drive_frames,drive_1773065737550,29
data\training_data\13033.png,58.75,1.0,csv,csv_000013033,25
data\training_data\10224.png,80.625,0.0,csv,csv_000010224,20
data\training_data\14376.png,98.125,1.0,csv,csv_000014376,28
data\training_data\9985.png,85.0,0.0,csv,csv_000009985,19
data\training_data\7140.png,50.0,1.0,csv,csv_000007140,14
data\training_data\8939.png,85.0,1.0,csv,csv_000008939,17
data\training_data\1459.png,85.0,1.0,csv,csv_000001459,2
data\training_data\2059.png,80.625,1.0,csv,csv_000002059,4
data\training_data\14180.png,106.875,1.0,csv,csv_000014180,28
data\training_data\5366.png,102.5,0.0,csv,csv_000005366,10
data\training_data\12655.png,98.125,0.0,csv,csv_000012655,25
data\training_data\766.png,102.5,1.0,csv,csv_000000766,1
data\training_data\4206.png,80.625,1.0,csv,csv_000004206,8
data\training_data\2199.png,85.0,1.0,csv,csv_000002199,4
data\training_data\3709.png,63.125,1.0,csv,csv_000003709,7
data\training_data\5600.png,63.125,1.0,csv,csv_000005600,11
data\training_data\2574.png,58.75,1.0,csv,csv_000002574,5
data\training_data\11836.png,93.75,1.0,csv,csv_000011836,23
data\training_data\13311.png,98.125,1.0,csv,csv_000013311,26
data\training_data\8199.png,102.5,0.0,csv,csv_000008199,16
car\data\drive_frames\1772210000889_90_35.png,90.0,35.0,drive_frames,drive_1772210000889,28
data\training_data\11933.png,102.5,1.0,csv,csv_000011933,23
data\training_data\11262.png,85.0,1.0,csv,csv_000011262,22
data\training_data\518.png,102.5,1.0,csv,csv_000000518,1
data\training_data\5806.png,71.875,1.0,csv,csv_000005806,11
data\training_data\8508.png,89.375,1.0,csv,csv_000008508,16
data\training_data\13071.png,89.375,1.0,csv,csv_000013071,26
data\training_data\8075.png,85.0,0.0,csv,csv_000008075,16
data\training_data\3655.png,54.375,1.0,csv,csv_000003655,7
data\training_data\11209.png,67.5,1.0,csv,csv_000011209,22
data\training_data\8261.png,111.25,1.0,csv,csv_000008261,16
data\training_data\13332.png,106.875,0.0,csv,csv_000013332,26
data\training_data\3858.png,89.375,1.0,csv,csv_000003858,7
data\training_data\14286.png,89.375,1.0,csv,csv_000014286,28
data\training_data\2527.png,63.125,1.0,csv,csv_000002527,5
data\training_data\9697.png,89.375,1.0,csv,csv_000009697,19
data\training_data\3754.png,98.125,1.0,csv,csv_000003754,7
data\training_data\9711.png,85.0,1.0,csv,csv_000009711,19
data\training_data\11902.png,85.0,1.0,csv,csv_000011902,23
data\training_data\13479.png,80.625,1.0,csv,csv_000013479,26
data\training_data\2847.png,93.75,1.0,csv,csv_000002847,5
data\training_data\3896.png,89.375,1.0,csv,csv_000003896,7
car\data\drive_frames\1773147759901_85_35.png,85.0,35.0,drive_frames,drive_1773147759901,31
data\training_data\6882.png,89.375,1.0,csv,csv_000006882,13
data\training_data\1466.png,89.375,1.0,csv,csv_000001466,2
data\training_data\2360.png,76.25,1.0,csv,csv_000002360,4
data\training_data\12765.png,85.0,0.0,csv,csv_000012765,25
data\training_data\1269.png,85.0,0.0,csv,csv_000001269,2
data\training_data\1087.png,76.25,0.0,csv,csv_000001087,2
data\training_data\10138.png,80.625,1.0,csv,csv_000010138,20
data\training_data\7184.png,58.75,0.0,csv,csv_000007184,14
data\training_data\10467.png,85.0,1.0,csv,csv_000010467,20
car\data\drive_frames\1773066059395_50_35.png,50.0,35.0,drive_frames,drive_1773066059395,29
data\training_data\5386.png,85.0,1.0,csv,csv_000005386,10
data\training_data\10505.png,89.375,1.0,csv,csv_000010505,20
data\training_data\8621.png,106.875,1.0,csv,csv_000008621,17
data\training_data\8334.png,85.0,1.0,csv,csv_000008334,16
data\training_data\4445.png,63.125,1.0,csv,csv_000004445,8
data\training_data\4229.png,85.0,1.0,csv,csv_000004229,8
data\training_data\5708.png,111.25,1.0,csv,csv_000005708,11
data\training_data\3976.png,50.0,1.0,csv,csv_000003976,7
data\training_data\8493.png,111.25,1.0,csv,csv_000008493,16
data\training_data\10470.png,85.0,0.0,csv,csv_000010470,20
data\training_data\829.png,85.0,1.0,csv,csv_000000829,1
data\training_data\2537.png,80.625,1.0,csv,csv_000002537,5
data\training_data\7248.png,102.5,1.0,csv,csv_000007248,14
car\data\drive_frames\1773148015687_90_35.png,90.0,35.0,drive_frames,drive_1773148015687,31
car\data\drive_frames\1773065779275_75_35.png,75.0,35.0,drive_frames,drive_1773065779275,29
data\training_data\3861.png,85.0,0.0,csv,csv_000003861,7
data\training_data\8807.png,89.375,1.0,csv,csv_000008807,17
data\training_data\13317.png,106.875,0.0,csv,csv_000013317,26
data\training_data\2875.png,106.875,1.0,csv,csv_000002875,5
data\training_data\4508.png,85.0,1.0,csv,csv_000004508,8
data\training_data\13426.png,89.375,1.0,csv,csv_000013426,26
data\training_data\5641.png,80.625,1.0,csv,csv_000005641,11
data\training_data\2319.png,85.0,1.0,csv,csv_000002319,4
data\training_data\591.png,85.0,1.0,csv,csv_000000591,1
data\training_data\5417.png,85.0,1.0,csv,csv_000005417,10
data\training_data\11819.png,120.0,1.0,csv,csv_000011819,23
data\training_data\9717.png,93.75,1.0,csv,csv_000009717,19
data\training_data\10278.png,85.0,1.0,csv,csv_000010278,20
car\data\drive_frames\1773147945378_115_35.png,115.0,35.0,drive_frames,drive_1773147945378,31
data\training_data\1182.png,54.375,1.0,csv,csv_000001182,2
data\training_data\2233.png,98.125,0.0,csv,csv_000002233,4
car\data\drive_frames\1773065708599_90_35.png,90.0,35.0,drive_frames,drive_1773065708599,29
data\training_data\6771.png,63.125,1.0,csv,csv_000006771,13
data\training_data\8499.png,98.125,1.0,csv,csv_000008499,16
data\training_data\9536.png,93.75,1.0,csv,csv_000009536,19
data\training_data\12643.png,80.625,0.0,csv,csv_000012643,25
data\training_data\2302.png,111.25,1.0,csv,csv_000002302,4
data\training_data\5207.png,89.375,0.0,csv,csv_000005207,10
data\training_data\4254.png,85.0,0.0,csv,csv_000004254,8
data\training_data\2785.png,102.5,1.0,csv,csv_000002785,5
data\training_data\11040.png,58.75,0.0,csv,csv_000011040,22
data\training_data\12029.png,85.0,1.0,csv,csv_000012029,23
car\data\drive_frames\1773148035098_110_35.png,110.0,35.0,drive_frames,drive_1773148035098,31
data\training_data\1243.png,106.875,1.0,csv,csv_000001243,2
data\training_data\13418.png,85.0,1.0,csv,csv_000013418,26
data\training_data\12021.png,54.375,1.0,csv,csv_000012021,23
data\training_data\13254.png,106.875,1.0,csv,csv_000013254,26
data\training_data\3921.png,93.75,1.0,csv,csv_000003921,7
data\training_data\11375.png,98.125,1.0,csv,csv_000011375,22
data\training_data\1140.png,58.75,1.0,csv,csv_000001140,2
data\training_data\14176.png,85.0,1.0,csv,csv_000014176,28
data\training_data\9786.png,111.25,1.0,csv,csv_000009786,19
data\training_data\5621.png,106.875,1.0,csv,csv_000005621,11
data\training_data\3670.png,98.125,1.0,csv,csv_000003670,7
data\training_data\13406.png,76.25,1.0,csv,csv_000013406,26
data\training_data\8305.png,89.375,1.0,csv,csv_000008305,16
data\training_data\3809.png,85.0,0.0,csv,csv_000003809,7
data\training_data\8048.png,89.375,1.0,csv,csv_000008048,16
data\training_data\2198.png,98.125,0.0,csv,csv_000002198,4
data\training_data\4376.png,54.375,0.0,csv,csv_000004376,8
data\training_data\8891.png,102.5,1.0,csv,csv_000008891,17
data\training_data\12969.png,85.0,0.0,csv,csv_000012969,25
data\training_data\12896.png,80.625,1.0,csv,csv_000012896,25
data\training_data\8997.png,89.375,1.0,csv,csv_000008997,17
data\training_data\3963.png,102.5,1.0,csv,csv_000003963,7
data\training_data\8580.png,102.5,0.0,csv,csv_000008580,17
data\training_data\1393.png,80.625,1.0,csv,csv_000001393,2
data\training_data\12851.png,58.75,1.0,csv,csv_000012851,25
data\training_data\5556.png,58.75,1.0,csv,csv_000005556,11
data\training_data\5624.png,85.0,1.0,csv,csv_000005624,11
data\training_data\8141.png,93.75,0.0,csv,csv_000008141,16
data\training_data\732.png,102.5,1.0,csv,csv_000000732,1
data\training_data\8691.png,67.5,1.0,csv,csv_000008691,17
data\training_data\5147.png,106.875,1.0,csv,csv_000005147,10
data\training_data\5537.png,93.75,1.0,csv,csv_000005537,11
data\training_data\12654.png,71.875,1.0,csv,csv_000012654,25
data\training_data\12568.png,102.5,1.0,csv,csv_000012568,25
data\training_data\11704.png,89.375,1.0,csv,csv_000011704,23
